appId,store,flag,title
com.MJDStudios.voicecall,playstore,dual-use,Automatic Call Recorder
com.MJDStudios.voicecallEN,playstore,dual-use,Automatic Call Recorder 2018
com.ManoappsStudio.CallandVoiceRec,playstore,dual-use,Call Record - Auto Call Recorder & Voice Recorder
com.MemoX.v1,playstore,dual-use,MemoX Call Recorder (Secure)
com.MichaelPotter.RecordCall,playstore,dual-use,Record Any Call
com.Mobile.Number.Tracker.location,playstore,dual-use,Mobile Number Tracker Location
com.MobileGps.Truecallelocationfinder.MobileGpsTruecallelocationfinder,playstore,dual-use,Mobile Gps  Caller Location Finder
com.Monitor.Adaptation.Mobile.x9.x0.x0.Android,playstore,dual-use,MONITOR Mobile 9.0
com.MySafetyNet,appstore,dual-use,MySafetyNet app: Safe Internet
com.ND.NamierzDziecko,playstore,dual-use,Track your child
com.NSEGPSTracking1,playstore,dual-use,NSE GPS Tracking
com.NetQin.ContactsSync,appstore,dual-use,NQ Contacts Sync
com.NiubeChen.GPS-Tracker,appstore,dual-use,NC GPS Tracker - The footprints records Tracker
com.OM.DroidFinder,playstore,dual-use,Droid Finder
com.OfficeOnline,playstore,dual-use,Office Online
com.Omc.Call.Recorder,playstore,dual-use,Pro hide call recorder
com.OsMoDroid,playstore,dual-use,OsMoDroid GPS-tracker OsMo
com.Oumainc.callrecorder,playstore,dual-use,Call Recorder Automatic 2017
com.PanicGuard.PanicGuard,appstore,dual-use,PanicGuard
com.Patronus.TeenSafe,playstore,dual-use,TeenSafe
com.PhoneNumberTracker.Transit,appstore,dual-use,Phone Number Tracker & Transit
com.PlayaApps.ContactsSyncForGoogleGmailLite,appstore,dual-use,Contacts Sync Pro
com.RaceRenderLLC.TrackAddictFree,appstore,dual-use,TrackAddict
com.ReadTheTextForMe,playstore,dual-use,Read The Text For Me
com.Realme.FamilyInSafe,appstore,dual-use,"Family In Safe: location tracking, chat and tasks"
com.Recorder.Automatic.callrecorder,playstore,dual-use,Call Recorder 2018 - Automatic Call Recorder
com.Rikydev.callrecpro,playstore,dual-use,Automatic call recording 2017
com.SISpro.GeotraceTracker,appstore,dual-use,GEOTRACE Tracker
com.Santa.Claus.CallVideo4,playstore,dual-use,Santa Claus Video Call 🎅Live Call 🎅 Christmas
com.SeSMS.devstudio.achakanah,playstore,dual-use,اس ام اس عاشقانه رمانتیک 2017
com.SearingMedia.Parrot,playstore,dual-use,Parrot - Voice Recorder
com.SecurityService,playstore,dual-use,TectDroid
com.SmartRemote.ir,playstore,dual-use,IR Remote Control for TV & AC
com.SnCLaBs.GPSTracker,playstore,dual-use,GPS Tracker Configurator Free
com.SpyMobile,playstore,dual-use,SPYMOBILE
com.StarburstSoftware.GPSTrackerRemote,appstore,dual-use,"GPS Tracker TK (for TK102,TK103,TK104,TK105,TK106)"
com.StopanikMobileGPSTracker.android,playstore,dual-use,GPS Tracker
com.T4U.EMVision,appstore,dual-use,EM-Vision
com.TDSeries.tracker,playstore,dual-use,Smart Tracker
com.TRACK.trackchat,playstore,dual-use,Track Chat
com.TapShieldCorp.TapShield,appstore,dual-use,"TapShield - Personal Safety, GPS Tracking & Crime Reports"
com.TechnocratDev.CallRecorder,playstore,dual-use,Call Recorder Pro
com.Tiga.Find.Me.GPS,playstore,dual-use,Find My Phone
com.Tiga.Find.Me.GPS.Pro,playstore,dual-use,Find My Phone  Pro
com.Tiga.Mylocation.Atmane.phonelocation,playstore,dual-use,Find My Phone: My Location
com.TinRaven.MagicQQT,playstore,dual-use,MagicQ Remote Control
com.TrackAnyOneApplicationForITunes,appstore,dual-use,People Location Tracking - GPS Tracking
com.TrackView,appstore,dual-use,TrackView - Find My Phone
com.Trakengg.Fluidsecure,appstore,dual-use,FluidSecure
com.Turbo3.Leaf_Spy_Pro,playstore,dual-use,Leaf Spy Pro
com.UIApps.JitCallRecorder.App,playstore,dual-use,Jit Call Recorder
com.USIB.Child.ChildControl,playstore,spyware,Mitbe
com.Videoloft.MobileNumberAndPhoneLocation,playstore,dual-use,Mobile Phone Number Location
com.Voice.Call.Recorder.Automatic,playstore,dual-use,Voice Call Recorder
com.Wander.Wander,appstore,dual-use,Wander Co – Location-based Photo Journals
com.WhizNets.locationtracker,playstore,dual-use,Location Tracker
com.aFaDh.CallRecorder,playstore,dual-use,Call Recorder Automatic PRO
com.aaDh.CallRecorder,playstore,dual-use,Call Recorder Pro
com.aaa.android.discounts,playstore,dual-use,AAA Mobile
com.aah.CallRecorder,playstore,dual-use,Automatic Call Recorder 2016
com.aamrspaceapps.callrecorder,playstore,dual-use,Call Recorder
com.aappstech.cellphonetracker,playstore,dual-use,Track a Phone
com.aappstech.flpmaps,playstore,dual-use,Find Lost Phone
com.aappstech.gpsphonetracker,playstore,dual-use,Phone Number Locator
com.aappstech.mobilenotracker,playstore,dual-use,Mobile Number Tracker
com.aarondream.findmyandroid,playstore,dual-use,Find My Android
com.aavn.pebble.findme,playstore,dual-use,Find Me for Pebble
com.abapman.lfdelgadillo.findrfree,playstore,dual-use,FindR SMS Free
com.abbanza.bixpeLocation,appstore,dual-use,Bixpe GPS Tracking
com.abdell.whats.automaticrecorder,playstore,dual-use,Whats Call Recorder
com.abdelmonem.callrecorder,playstore,dual-use,Call Recorder
com.abia.callrecorder,playstore,dual-use,Auto Call Recorder
com.ablazaza.hiddenrecord,playstore,dual-use,Hidden Record
com.ablegrid.gps,playstore,dual-use,Ablegrid® GPS Track Platform
com.abqappsource.childgrowthtracker,playstore,dual-use,Child Growth Tracker
com.abracadabrapps.addressfinderfree,playstore,dual-use,Address Finder (Free)
com.abrsystry.simtracking,playstore,dual-use,SIM card-based tracking
com.abzolute.vts,playstore,dual-use,GPS TrackApp
com.ac.code.sosfriendly,playstore,dual-use,SOS Friendly
com.acceleroto.location,appstore,dual-use,GPS Location
com.accountable2you.ap1,playstore,spyware,
com.accurasoftech.ascallrecorder,playstore,dual-use,Call Recorder- ACR
com.accurasoftech.ascallrecorderpro,playstore,dual-use,Call Recoreder ACR - Pro
com.accurasoftech.automaticcallrecorder,playstore,dual-use,Automatic Call Recoreder -ACR
com.accutrackertracker.android,playstore,dual-use,Mobile Tracker
com.acesoft.gpscommander,playstore,dual-use,GPS Phone Commander
com.acesoft.gpsphonelocator,playstore,dual-use,GPS Phone Locator
com.acesoft.gpsphonelocatortrial,playstore,dual-use,GPS Phone Locator Trial
com.acmire.apkmaker,playstore,dual-use,APK Maker:Developers Tool
com.acr.callrecorder,playstore,dual-use,Automatic Call Recorder
com.acrmtapp.acremotecontrol,playstore,dual-use,Universal AC Remote Control For All
com.actioncharts.smartmansions.ekbalam,playstore,dual-use,Ek Balam Audio Tour Guide
com.actioncharts.smartmansions.gpstour.usbike,playstore,dual-use,US Bike Travel
com.actioncharts.smartmansions.recliningbuddha,playstore,dual-use,Wat Pho Reclining Buddha Guide
com.actiontouguide.rocky,playstore,dual-use,Rocky Mountain GPS Audio Tour
com.actiontourguide.banff,playstore,dual-use,Banff National Park Audio Tour
com.actiontourguide.brp,playstore,dual-use,Blue Ridge Parkway Tour Guide
com.actiontourguide.california,playstore,dual-use,California Self-Guided Tour
com.actiontourguide.iceland,playstore,dual-use,Iceland Golden Circle GPS Tour
com.actiontourguide.olympic,playstore,dual-use,Olympic National Park GPS Tour
com.actiontourguide.pointreyes,playstore,dual-use,Point Reyes National Seashore
com.actiontourguide.rainier,playstore,dual-use,Mount Rainier GPS Tour Guide
com.actiontourguide.saguaro,playstore,dual-use,Saguaro National Park Guide
com.actiontourguide.saltlake,playstore,dual-use,Salt Lake City Walking Tour
com.actiontourguide.utah,playstore,dual-use,Utah Mighty 5 National Parks
com.actiontourguide.vancouver,playstore,dual-use,Vancouver Audio Guided Tour
com.activationgps.phonetrackerbynumber,playstore,dual-use,Locate and Track a Phone by Number
com.active911.app,playstore,dual-use,Active911
com.activedevelopers.android.smscontroller,playstore,dual-use,SMS Controller for Android
com.activertsoft.cellphonereg,playstore,dual-use,Mobile Tracker
com.adengappa.smstospreadsheet,playstore,dual-use,SMS To Spreadsheet
com.adminzilla,playstore,dual-use,AdminZilla Net Administrator
com.adventureprojects.nationalparks,playstore,dual-use,REI National Park Guide & Maps
com.aelaweb.findmyphone,playstore,dual-use,Aela - Find My Phone
com.aes.secretvideorecorder,playstore,dual-use,Secret Video Recorder
com.aes.secretvideorecorder.pro,playstore,dual-use,Secret Video Recorder Pro
com.aes.textbackup,playstore,dual-use,Text to Email
com.afreesmstracker.app,playstore,stalkerware,SMS Tracker Free
com.afsso.callrecording,playstore,dual-use,Call Recording App
com.afterhoursdevelopers.android.synker,playstore,dual-use,Synker - The Sync Widget
com.ag.callrecorder,playstore,dual-use,Call recorder Pro
com.agilissystems.linxup,appstore,dual-use,Linxup
com.agilizer.parentalcontrol,playstore,dual-use,Parental Control
com.agpstracker.app,playstore,stalkerware,"AppSpy,MobileFindFree,FreeSpy"
com.agroup.ttb,playstore,dual-use,Thru The Bible Global
com.ahount.oneminlate,appstore,dual-use,On My Way Realtime GPS
com.aiconiq.AICONIQTracking,appstore,dual-use,AICONIQ Tracking
com.aidem.android.daytracker,playstore,dual-use,Footprints
com.aif.tracksp,playstore,stalkerware,AiSpyer
com.aimadLaghrib.autoCallRecorder2019,playstore,dual-use,Auto Call Recorder 2019
com.aip.mapsstreetview.worldmap.earthmap,playstore,dual-use,"Live Street View, World Map, Maps Directions"
com.airnav.android.shiptrax.pro,playstore,dual-use,ShipTrax24 | Pro Ship Tracker
com.aisistem.instalao,playstore,stalkerware,MeuSpy
com.aitl.everconnected,playstore,dual-use,EC Family Tracker
com.aiuspaktyn.spyrecorder,playstore,dual-use,Auto Recorder
com.aixlunro.uqfhkagb,playstore,stalkerware,"KidLogger,MonitorMinor,SelfSpy,SpyTrac,TelcadoAndroid,TiFamily,TiSpy,TracerSpy,Triada,VipTelefonProgrami"
com.aiyi.admin,playstore,stalkerware,"Cocospy,FoneMonitor,MinSpy,NeatSpy,SafeSpy,Spyic,Spyine,Spyzie,TeenSafe"
com.ajanks.ifamtrackr,playstore,dual-use,iFamTrackr - Find iPhone
com.ajas.iphnsms2and,playstore,dual-use,Move to Android
com.ajygpxjy.bnthtjou,playstore,stalkerware,SpyKontrol
com.akashgarg.callrecorder,playstore,dual-use,Automatic Call Recorder - ACR
com.aksym.callrecorderforandroid,playstore,dual-use,Call Recorder for Android
com.aksym.callrecorderforandroidpro,playstore,dual-use,Call Recorder for Android[PRO]
com.aksym.voicerecorder,playstore,dual-use,Voice Recorder for Android
com.aksym.voicerecorderpro,playstore,dual-use,Voice Recorder for Android PRO
com.akvelon.crm.atracker,playstore,dual-use,Akvelon CRM Call Tracker
com.akvelon.signaltracker,playstore,dual-use,Signal Finder
com.alah.callserecordes,playstore,dual-use,Pro Calls Recorder™ ID-Free
com.alarm.Alarm,appstore,dual-use,Alarm.com
com.alastar.locator,appstore,dual-use,Alastar GPS Tracker
com.alayada.mobiletracking,playstore,dual-use,Digital India Mobile Tracking
com.albertmatic.gps.track.recorder.free,playstore,dual-use,GPS Track Recorder
com.aldroid.easycallrecorder,playstore,dual-use,Easy Call Recorder
com.alertus.zenly,appstore,dual-use,Zenly - your social map
com.alexey_golubev.rrt,playstore,dual-use,Reliable remote tracker
com.alexvas.dvr,playstore,dual-use,tinyCam Monitor FREE
com.alexvas.dvr.pro,playstore,dual-use,tinyCam PRO - Swiss knife to monitor IP cam
com.alienmanfc6.wheresmyandroid,playstore,stalkerware,Wheres My Droid
com.all.callrec,playstore,dual-use,All call recorder 2018 free
com.all.callrecorder.noor,playstore,dual-use,All Call Recorder Automatic Record
com.allcall.recorderpro2016,playstore,dual-use,All Call Recorder Pro 2016
com.allcall.recorderpro2017,playstore,dual-use,All Call Recorder Pro 2017
com.allcall.recorderpro2017new,playstore,dual-use,All Call Recorder Pro 2017 New
com.allcallapps.call_recorder,playstore,dual-use,Call Recorder with Location
com.allcallapps.local_call_sms_tracker,playstore,dual-use,SMS and Call Tracker
com.allcallerrecorder.callerecorder2021,playstore,dual-use,"automatic call recorder, call recorder acr"
com.allcallrecorder.callrecoder,playstore,dual-use,call recorder automatic-call recorder acr
com.allinoneremotepebble,playstore,dual-use,Aio Remote for Pebble watch
com.allstate.view,playstore,dual-use,Allstate® Mobile
com.alltracker_family.new,playstore,dual-use,AllTracker Family – Parental control
com.along02.btnotification,playstore,dual-use,BT Notification
com.along03.btnotification,playstore,dual-use,Smartwatch PMK
com.alphaproject.family360,appstore,dual-use,Family 360: GPS Phone Tracker
com.alphasentinel.PyngTechnologies,appstore,dual-use,Pyng GPS & Accident Protection
com.alpify.Alpify,appstore,dual-use,Durcal - GPS App Tracker
com.alpsmobi.mobile.android.lite.callrecorder,playstore,dual-use,Call Recorder (Lite)
com.alrubaye.familyfinder,playstore,dual-use,FamilyIn - Family Locator
com.alsoft.phone,playstore,dual-use,Cell Phone Tracker
com.alterco.safewatch_kiddo,playstore,dual-use,MyKi Watch
com.altercon.Kidgy,appstore,dual-use,Kidgy - Parental control app
com.ama.lenov.buddyfinder,playstore,dual-use,Buddy Finder
com.amalanagarsuamiatauistritidakberselingkuh.insuancelifetradingforex,playstore,dual-use,Amalan Agar Suami Atau Istri Tidak Selingkuh
com.amalanmenyembuhkanpasanganyangsukaselingkuh.insuancelifetradingforex,playstore,dual-use,Amalan Menyembuhkan Pasangan Yang Suka Selingkuh
com.amalanpeleburcinta.peletampuhtanpapuasa,playstore,dual-use,Amalan Pelebur Cinta
com.amar.qtrace,playstore,dual-use,"QTrace - Key Tracker, Phone Finder, Wallet Locator"
com.amazingapp.callrecorder,playstore,dual-use,Call Recorder 2017
com.amazon.tahoe,playstore,dual-use,"Amazon FreeTime – Kids’ Videos, Books, & TV shows"
com.ambaitsystem.ridesafeway,playstore,dual-use,Ride Safe Way - Safe Driving
com.amcompany.callrecords,playstore,dual-use,Call recorder
com.amk919.icloudcheck,playstore,dual-use,iCloud Check
com.aml.control,playstore,dual-use,Call and sms control free
com.amna.project.it,playstore,dual-use,Free SMS & Emails
com.amon,playstore,stalkerware,"MonitorChecker,AndrMonitor,AndroidMon,Dromon"
com.amorapp.imagenesdeamorromanticas,playstore,dual-use,Imágenes de amor Romanticas
com.amorasolusi.myandroid,playstore,dual-use,My Droid
com.amsb.app.android.ff,playstore,dual-use,Maxis Friend Finder
com.amtee.findmyphone,playstore,dual-use,Find My Phone
com.amtee.friendsfinder,playstore,dual-use,Family Finder (GPS Tracker)
com.amwell.gpstracker,appstore,dual-use,A-Telematic GPS tracker
com.amygoapps.driver,playstore,dual-use,Amygo Driver
com.an.GPSTracker,appstore,dual-use,GPS Tracker New
com.anadol.paylasmaliksozler,playstore,dual-use,Paylaşmalık Sözler
com.analyze.wpanalyze,playstore,dual-use,"WpAnalyze - Online Tracker, Last Seen for Whatsapp"
com.ancestry.android.apps.ancestry,playstore,dual-use,Ancestry
com.anderoid.kernel,playstore,dual-use,"Mobile Monitoring, SMS & Calls"
com.andro.zone.whatsappprofilevisitor,playstore,dual-use,Whats Track - Who Visited My WhtsApp Profile
com.androdev.loc.tracker.lostphonetracker,playstore,dual-use,Lost Phone and Location Tracker
com.androdid.inteernet.aa21111227,playstore,stalkerware,"MobileTrackerFree,MonitorLoverman,MTrack,CellTracker,TrackMobil"
com.androglobe.androrec,playstore,dual-use,AndroRec Free Call Recorder
com.android.antidroidtheft,playstore,dual-use,AntiDroidTheft - Official
com.android.core.mngi,playstore,stalkerware,Snoopza
com.android.core.mngj,playstore,stalkerware,Snoopza
com.android.core.mngk,playstore,stalkerware,Snoopza
com.android.core.mngl,playstore,stalkerware,Snoopza
com.android.core.mngn,playstore,stalkerware,Snoopza
com.android.core.mngo,playstore,stalkerware,Snoopza
com.android.core.mngp,playstore,stalkerware,Snoopza
com.android.core.mngq,playstore,stalkerware,Snoopza
com.android.core.mngr,playstore,stalkerware,Snoopza
com.android.core.mngs,playstore,stalkerware,Snoopza
com.android.core.mngt,playstore,stalkerware,Snoopza
com.android.core.mngu,playstore,stalkerware,Snoopza
com.android.core.mngv,playstore,stalkerware,Snoopza
com.android.core.mngw,playstore,stalkerware,Snoopza
com.android.core.mngx,playstore,stalkerware,Snoopza
com.android.core.mngy,playstore,stalkerware,Snoopza
com.android.core.mngz,playstore,stalkerware,Snoopza
com.android.core.mnt,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mnta,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntah,playstore,stalkerware,"Hoverwatch,SpyBubble,Refog"
com.android.core.mntb,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntd,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mnte,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntf,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntg,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mnth,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mnti,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntj,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntk,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntl,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntm,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntn,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mnto,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntp,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntq,playstore,stalkerware,"Hoverwatch,SpyBubble"
com.android.core.mntr,playstore,stalkerware,"Hoverwatch,SpyBubble"
